guaırıeqtao	gunrivzu'e	$x_1=z_1=r_1=g_1$ procrastinates/avoids doing work $x_2=r_2=g_2$ (ka), instead doing $x_3=r_3$ (ka).
guaıcuesıo	guntrusi'o	$s_1$ is a communist ideology (default: Marxist-Leninist) as it applies to the governance of  people/territory/domain $t_2$ based on the works of thinker(s) $s_3$
geoıtua	gurgau	$x_1=ga_1$ rolls object $x_2=gu_1$ on/against surface $x_3=gu_2$, with axis/ axle of rotation $x_4=gu_3$.
geoıgıam	gurmu'u	$x_1$ rolls (moves via rolling) to destination $x_2$ from origin $x_3$ over path $x_4$
gıotoaı	guska'u	$x_1$ is a photon.
gıogıu	gusli'i	$x1=l1$ is a ray/beam/[line of light] illuminating $x2=g2$ from source $x3=g3$
gıochuo	gustci	$x_1$ is a lamp
gıosho	gusybi'o	$b_1=g_1$ brightens under conditions $x_2=b_3$.
gıocaı	gusycai	$x_{1}$ gleams/shines on to $x_{2}$, the light source being $x_{3}$.
gıochom	gusycinki	$x_1$ is a lightning bug/glowworm/firefly of genus/species $x_2$.
gıoshoem	gusyjinru	$x_1$ basks in light $x_2$.
gıosuaıgıam	gusysutmu'u	$x1=s1=m1$ flashes to $x2=m2$ from $x3=m3$ via $x4=m4$
gıoloa	gusyzi'u	$z_1$ is violet (distinct light-wave) [color adjective].
seraqnıefa	gutnerkla	$x_1$ (agent) invades $x_2$ (place) for objective $x_3$
seraqsoıchao	gutyjamkarce	$k_1$ is a tank propelled by $k_3$.
ıjochuao	ja'orca'o	$c_1$ is a window displaying $j_2$.
ıjotao	ja'orzu'e	$x_1$ does $x_2$ (ka/nu) to show that they satisfy $x_3$ (ka) to audience $x_4$.
naoshuarıaq	jacfalstu	$x_1$ is a waterfall
naorıa	jackalri	$x1$ is a hydrant
naojeoqtıeq	jackevlu'a	$x_1$ is a culvert under $x_2$ stretches from $x_3$ to $x_4$ and goes through points $x_5$
naotıeq	jaclu'a	$p_1$ is a waterway to $p_2$ from $p_3$ via/defined by points including $p_4$ (set).
naomajı	jacmakfa	$x_1=m_1$ is water magic as observed by $x_2=m_2$, performed by person/force/deity $x_3=m_3$.
naopıano	jacpi'o	$x_1$ is a hydraulophone.
naoruanıu	jacrulspa	$s_1$ is a water lily (genus Nymphaea) of species/strain $s_2$ with flower $x_1$.
naotoq	jacta'o	$t_1=d_1$ is a board for use in water/(wind/kite)surfingboard/bodyboard/wakeboard of material/property $t_2$.
naoboepaq	jacysenta	$x_1$ is a (water) puddle on surface $x_2$
naoshuosoraq	jacysocla'u	$x_1=l_1=s_1$ is a reservoir at $x_2=l_2$
naokıao	jacyvro	$x_1=v_1$ is a floodgate/stop gate between $x_2=v_2=d_1$ and $x_3=v_3$ of structure $x_4=v_4$
jeoqca	jadykevri'a	$r_1$ makes a decorative/piercing hole in $k_2=j_2$.
puepam	jafpri	$p_1$ is a footprint on surface $p_2$ made by foot/paw $p_3=j_1$
seca	jagri'a	$x_1=r_1$ is a factor in $x_2=r_2=j_1$ under conditions $x_3=r_3$
jıaıbaga	jaicpu	$l_1=j_1$ picks at $l_2=j_2$ with $l_3=j_3$.
jıaıkea	jairca'a	$c_1$ is a vise, clamp, clasp used for holding $c_2$
jıaımuq	jairxa'e	$x_{1}$ is a hand-grasping appendage with has hand-grasp $x_{2}$.
jıaıchuo	jaitci	$x_1=t_1=j_4$ is a handle to hold/grasp/carry $x_2=j_2$ used by $x_3=j_1$
kueqfeoq	jajycukla	$x_1$ is an accretion disk (in astronomy)
kueqjıaı	jajyjai	$x_1=jg_1$ grabs $x_2=jg_2=jm_1$ towards $x_3=jm_3$ away from $x_4=jm_4$ with $x_5=jg_3$ (part of $x_1$) at locus $x_6=jg_4$ (part of $x_2$).
kueqkua	jajyku'a	$x_1=k_1=j_2$ is a meeting room/hall used by $x_2=j_1$ (mass/jo'u).
chuoqjeoq	jalke'a	$x_1$ is an impact crater.
chuoqcheo	jalsi'u	$s_1$ (set)  collide with each other.
chuoqcheotua	jalsimgau	$g_1$ [agent/person] claps together/causes to collide/strikes together  $s_1$
soımeaq	jamblo	$b_1$ is a warship of type/carrying $b_2$, propelled by $b_3$.
soıcheı	jamdegji	$j_1=d_1$ is a toe of $j_2=d_2$.
soıchao	jamkarce	$k_1$ is an armoured fighting vehicle/AFV propelled by $k_3$.
soırıaq	jamstu	$x_1$ is a battlefield
soıtıa	jamti'e	$t_1$ is a heel of $j_2$.
shıocıashatı	jancaucreka	$cr_1=cl_1=j_2$ is a tube top of material $cr_2$.
shıocaramuıq	jancelxa'i	$x1=xa1$ is a rifle/RPG/[near-shoulder weapon] against $x2=xa2$, used by $x3=xa3=j3$, shooting projectile $x4=c2$
shıogeatua	jangalgau	$gas_1=j_2$ shrugs, raises their shoulders $gal_1=j_1$.
teınoaheıga	jarcindu	$x_1$ is a leather oak (Quercus durata) of species/strain $x_2$.
teınoaloha	jarjinme	$x_1$ is a quantity of/contains/is made of tungsten [W]
teınoahuaq	jarmau	$z_1=j_1$ is firmer/tougher/harder/more resistant than $z_2$ by amount $z_4$.
teınoapeq	jarple	$p_1=j_1$ is cardboard from source $p_2$.
teınoasoq	jaryrai	$j_1=t_1$ is the tallest among set/range $t_4$.
naochaq	jaudje	$x_1$ is Wednesday of week $x_2$ on calendar $x_3$.
naohıejue	jaurbeima'i	$x_1$ is February of year $x_2$ in calendar $x_3$.
naokıeı	jaurbisli	$x_1$ is water ice
naoruq	jaurcarvi	$c_1=b_1$ (some water) rains to $c_2$ from $c_3$.
naoguele	jaurcigla	$c_1$ is a/the serous gland secreting serous/serosal fluid $d_1=c_2$ (including water), of body $c_3$.
naochaq	jaurdei	$x_1$ is Wednesday of week $x_2$ on calendar $x_3$.
naohıuheq	jaurflevau	$v_1$ is a pipe carrying $v_2=f_2$ to $f_3$ from $f_4$
naoshınakeade	jaurgacmi'imle	$x_1=m_1$ is steampunk to $x_2=m_2$ in aspect $x_3=m_3$ (ka).
naoshına	jaurgapci	$x_1=g_1=d_1$ is steam/water vapor under conditions $x_2=g_3$.
naomıe	jaurji'e	$x_1=jm_1$ is an organism living in water $x_2=dj_1$
naomıetıaı	jaurji'eta'e	$x_1=t_1$ is an aquarium (container for aquatic beings)/fish tank for $x_2=t_2=jm_1$
naojam	jaurjunla	$x_1=jl_1$ is a waterclock/clepsydra measuring time units $x_2=jl_2$ to precision $x_3=jl_3$
naoremmeaq	jaursfeblo	$x_1$ is an aquatic boat/ship/vessel for carrying $x_2$, propelled by $x_3$.
naoheqmuoq	jaurvasmro	$m_1$ drowns in body of water $d_1$.
naosıoqkea	jaurxilmi'i	$m_1$ is a water wheel for use/function $m_2$.
rajeqhuaq	javdunmau	$x_1=z_1=d_1$ is equal to or greater than $x_2=z_2=d_2$ in property / dimension / quantity $x_3=z_3=d_3$ by amount / excess $x_4=z_4$; $x_1$ is at least $x_2$.
rajeqkuoı	javdunme'a	$x_1=m_1=d_1$ is equal to or less than $x_2=m_2=d_2$ in property / dimension / quantity $x_3=m_3=d_3$ by amount $x_4=m_4$; $x_1$ is at most $x_2$.
jıudaqchıu	jbedetri	$d_1=j_3$ is the birthday [day,{week},{month},year] of $j_1$ at location $j_4=d_3$ according to calendar $d_4$.
jıugua	jbegu'e	$x_1$ is the birth country of $x_2$ // $x_1$ is the country where $x_2$ was born
jıudaq	jbetei	$x_1$ (amount of time) is the age of $x_2$.
juısho	jbibi'o	$b_1=j_1$ approaches/nears/draws nearer/closes in on $j_2$.
juıtua	jbigau	$g_1$ makes  $j_1$ close to/approximate  $j_2$ in property/quantity $j_3$ (ka/ni).
juıjıeq	jbiji'o	$jip_1=jib_1$ is the end of $jip_2$ at $jip_3$ near to $jib_2$
juırıalaq	jbikarsna	$s_1$ is a semivowel sound.
juıhuaq	jbimau	$j_1=z_1$ is nearer/closer to $j_2$ than $x_3=z_2$ by amount $z_4$.
juıpu	jbipru	$x_1$ is recent/is in the recent past/is in the near past of $x_2$.
juıpusoq	jbiprurai	$x_1$ is the most-recent event/instance/example of/among $x_2$ (set of similar things) as of/in the past of $x_3$.
juıtıdo	jbipu'i	$p_1$ puts $p_2=j_1$ close to $p_3=j_2$.
juısoq	jbirai	$t_1=j_1$ is nearest/closest to $j_2$ in property/quantity $j_3$ (ka/ni).
juımuıq	jbixa'i	$j_1$ is a melee weapon for use against $j_2$, by $j_3$.
juıbua	jbixa'u	$x_1$ is a neighbor of / lives close to / lives near to $x_2$
lojıbaqchoakeoı	jboba'usnu	$c_1=b_1$ converses orally in Lojban about subject $c_2$ using sound/expression $l_1=b_2$.
lojıbaqmaoja	jbobadna	(informal) $x_1$ is a member of the Lojban community.
lojıbaqzu	jbobau	$l_1=b_1$ is Lojban used by $b_2$ to express/communicate $b_3$ (si'o/du'u, not quote).
lojıbaqzudıu	jbobauske	$x_1=s_1$ is the science/study of the Lojban/Lojbanic language based on methodology $x_2=s_3$.
lojıbaqzusıu	jbobausmi	$s_1$ is similar/parallel to Lojban in property $s_3$ (ka).
lojıbaqkera	jbobesna	$x_1=b_1=l_1$ is a Lojbanic brain of $x_2=b_2$, Lojbanic in aspect $x_3=l_2$.
lojıbaqjoe	jbocre	$x1$ is an expert in Lojban language.
lojıbaqcıe	jbofi'e	$l_1$ is Jbofihe.
lojıbaqzujuao	jboge'a	$g_1$ is Lojban grammar for structure/text $g_2$.
lojıbaqme	jbogri	$x_{1}$ is a Lojbanic group/organization with role/purpose/function $x_{2}$.
lojıbaqgua	jbogu'e	$x_1$ is Lojbanistan / Lojbanic country of people $x_2$
lojıbaqsı	jboju'i	$j_1$ is attentive towards/attends/tends/pays attention to object/affair $j_2=l_1$, which is lojbanic in aspect $l_2$.
lojıbaqcıao	jboklu	$l_1=k_1$ is of Lojbanic culture
lojıbaqsıaotoa	jbokravla	$x_1$ is a native Lojban word (not a borrowing) with meaning/role $x_2$
lojıbaqlaı	jbole'u	$le_1=lo_1$ (la'e zo BY/word-bu) is a letter/digit/symbol of Lojban’s alphabet representing $le_3$
lojıbaqpaı	jbope'o	$p_1$ is/acts as a friend to/of $p_2$ in the context of their shared interest in $j_1$ which reflects [Loglandic]/Lojbanic language/culture/nationality/community in aspect $j_2$
lojıbaqchoq	jbopli	$l_1=p_1$ uses Lojban for purpose $p_3$; $l_1=p_1$ is a Lojbanist.
lojıbaqdıu	jboske	$x_1=s_1$ is the science/study of Lojbanic language/culture based on methodology $x_2=s_3$; $x_1$ is a 'Lojbanology'.
lojıbaqkuq	jbosku	$x_1$ expresses/says $x_2$ (sedu'u/text) in Lojban, for audience $x_3$, via expressive medium $x_4$.
lojıbaqkeoı	jbosnu	$c_1$ (mass normally, but 1 individual/jo'u possible) discuss(es)/talk(s) about topic/subject $c_2$ in Lojban.
lojıbaqkeoı	jbota'a	$x_1$ talks/speaks in Lojban to $x_2$ about subject $x_3$
lojıbaqdeo	jbove'a	$l_1=v_1$ is a child who is a native speaker of Lojban.
lojıbaqtoa	jbovla	$x_1$ is a defined Lojban word, considered as a word as per Lojban's grammar, with meaning/role $x_2$
lojıbaqtoamekao	jbovlaste	$x_1=li_1$ is a list of words $x_2=v_1$ in Lojban ($v_3$=lo lojbo), in order $x_3=li_3$, preserved in medium $x_4=li_4$.
zarujuo	jdenoi	$x_1$ is a warning message to intended audience $x_2$ about danger $x_3$ from author $x_4$.
zarulaq	jdesna	$x_1$ is an alarm / siren produced by $x_2$, signalling danger $x_3$
koekueq	jdijmaji	$jd_1=jm_1$ assemble/meet/gather/[form a caucus]  to make decision(s) $jd_2$ (du'u) about matter $jd_3$ (event/state)  at location $jm_2$.
dıatua	jdikygau	$g_1$ reduces $j_1$ in property/quantity $j_2$ by amount $j_3$.
dıarıoq	jdikykle	$x1$ is a proper subset/subclass/subgroup/subcategory/subunit of/strictly within $x2$ with defining property (ka) $x3$
dıapıanete	jdikyplini	$j_1$ is a dwarf planet revolving around $j_2$ with characteristics $j_3$, orbital parameters $j_4$.
koejaq	jditce	$x_1=m_1=j_1$ is unwavering/determined/resolute in making decision $x_2=j_2$ (du'u) about $x_3=j_3$ (event/state).
juna'ıjo	je'urja'o	$ja_1$ (agent) proves that $je_1$ (du'u) is true by standard/epistemology/metaphysics $je_2$ to audience $ja_3$
junaruo	je'utra	$x_1$ pretends $x_2$ is true; $x_1$ behaves as someone would behave if they knew $x_2$ to be true
joaguo	jefke'u	$k_1$ (event) occurs weekly as a repetition of (abstract) $k_2$ repeating (li) $k_3$ times (default: indefinitely)
joaseachaq	jefsurdei	$x_1$ is a weekend (typical resting day of the week) of week $x_2$, according to culture/custom $x_3$
joachaqdaqchıu	jefydeidetri	$x_1$ (number) is the date/day notation of the week of event/state $x_2$, in system $x_3$.
joadıaqbuguaıchaq	jefydiknalgundei	$x_1=di_1=dj_1$ is a regularly-occurring period of days off work [weekend] lasting $x_2=dj_2$ days, recurring every $x_3=j_2=di_3$ weeks (default 1), for worker $x_4=g_1$, at job $x_5=g_2$
joaguaıchaq	jefygundei	$x_1$ is a weekday (typical working day of the week) of week $x_2$, according to culture/custom $x_3$
hoaqcheoq	jelbo'i	$x_1$ is a molotov's cocktail/bottle bomb containing $x_2$
hoaqtua	jelgau	$g_1$ burns $j_1$.
hoaqhaqbaıkea	jeljupmi'i	$x_1$ is a mechanical toaster for use/function $x_2$
hoaqdeq	jelka'e	$x_1$ is flammable / inflammable under conditions $x_2$
hoaqhaıda	jelspo	$d_1$ (event) burns down $x_2=j_1=d_2$.
gıeqtea	jente'a	$x1=j2=t1$ is horrified of $x2=j1=t2$
junaheo	jetfrica	$x_1$ and $x_2$ have a different truth value; only one of $x_1$ and $x_2$ is true
junatoaı	jetka'u	$x_{1}$ is a quantum.
juna'ıq	jetkai	$x_1$ is genuinely $x_2$ (ka) by standard $x_3$
junanhe	jetlai	$x_1$ has truth-value $x_2$ under metaphysics $x_3$ on scale $x_4$.
junadu	jetmlu	$x_1$ (du'u) seems true to $x_2$ by epistemology $x_3$
junajıe	jetpai	$p_1$ judges the veracity of $p_2=j_1$ by standard/epistemology/metaphysics $x_3=j_2$.
junakuıcakuq	jetrinsku	$x_1$ makes $x_2$ (du'u) true by expressing it (performative act); $x_2$ is true because $x_1$ claims it to be so
junasıu	jetsmi	$x_1$ seems to be the case to cognizer $x_2$.
junamıeq	jetycipra	$x_1$ is a test for determining whether $x_2$ is the case.
junajeq	jetydu'i	$x_1$ and $x_2$ have the same truth value; either both or none of $x_1$ and $x_2$ is true
juna'ıjo	jetyja'o	$x_1$ proves / provides evidence for / demonstrates the truth of $x_2$ (du'u) to audience $x_3$
hıoqnoı	jgicro	$c_1=j_1$ is offended/[feels hurt pride] about $j_2$ (abstraction).                                                      
hıoqduıkuq	jgidu'esku	$x1=j1=d1=c1$ boasts/brags $x2=j2=c2$ (text) to audience $x3=c3$ via medium $x4=c4$
mıetoaıfuom	ji'erslegreku	$x_1$ is the cytoskeleton of cell $x_2$
mıetoaıtuaı	ji'erslerango	$x_1 = r_1$ is an organelle [cellular 'body-part'] of $x_2 = r_2 = s_1 \approx j_1$ which is or ideally should be performing function(s) $x_3 = r_3$.
mıerıu	ji'exru	$x_1$ resurrects/brings back to life $x_2=j_1$ by standard $j_2$.
mıukuq	ji'isku	$j_1=c_1$ expresses/says opinion $c_2$ (sedu'u/text/lu'e concept) about subject/issue $j_3$ to audience $c_3$ via expressive medium $c_4$ on grounds $j_4$.
mıugom	ji'isre	$x_1$ mistakenly thinks/opines that $x_2$ (du'u) is true about subject $x_3$
chetuasue	jibgaucpe	$x_1$ applies for job $x_2$ to $x_3$ in form $x_4$.
chemuo	jibmu'o	$j_2=m_1$ quits/retires from job $j_1$
chebuo	jibybre	$b_1=j_2$ is ready for the (paid) job/occupation/employment/vocation $j_1$.
chejıam	jibycatra	$c_1$ is an assassin, that kills $c_2$ by action/method $c_3$
chechıejıo	jibycu'e	$c_1$ is a trade/vocational school at $c_2$ teaching job skills $c_3=j_1$ to audience/community $c_4=j_2$ operated by $c_5$
che'ıq	jibykai	$x_1$ does their job / works (activity done regularly for pay).
chegaq	jibykansa	$k_1$ is a coworker/colleague of $k_2=j_2$ in job/occupation $j_1$
chechoq	jibypilno	$x_1=p_1$ hires $x_2=p_2$ for position/work $x_3=p_3=j_1$
gıaıhıu	jicfle	$x1=f_1$ is a tributary of $x2=f_2$ flowing in direction to/towards $x3=f_3=j_1$ from direction/source $x4=f_4$
gıaınuı	jicycma	$c_1$ is a twig/sprig of $j_2$ 
gıaıtuaq	jicyjirna	$jr_1=ji_1$ are the antlers of $jr_2=ji_2$
gıaımıerıoq	jicymivykle	$k_1=jm_1=ji_3$ is a phylum [animals]/division [plants] within/of kingdom [biology] $k_2=ji_2$.
sahuchı	jifkri	$x_1$ is heretical/a heretic/heathen/infidel according to faith/religion/belief/creed $x_2$
sahuchıruotao	jifkritrazu'e	$x_1$ pretends to be/do $x_2$ (ka) in order for $x_3$ to falsely believe untruth $x_4$ (du'u), false by standard/epistemology/metaphysics $x_5$
sahudu	jifmlu	$x_1$ (du'u) seems to be false to $x_2$ by epistemology $x_3$
sahududıu	jifmluske	$sa_1=si_1$ seems to be a science (is a pseudo-science) in field $si_2$ to observer $si_3$ but actually is not a science according to standard $si_4$.
sahubudua	jifnarju'o	$x_1$ does not know that fact(s) $x_2$ (du'u), which are about subject $x_3$, are false by epistemology $x_4$ / it is consistent with $x_1$'s knowledge that $x_2$ may be true
sahupaılaı	jifpedle'u	$x_1$ is a "false friend" (letter/symbol in a different writing system that looks similar, but differs significantly in meaning) to $x_2$, in alphabet/character-set $x_3$ representing $x_4$
sahupaıtoa	jifpedvla	$x_1$ is a "false friend" (word in different language that looks or sounds similar, but differs significantly in meaning) to $x_2$, meaning $x_3$ in language $x_4$.
sahuduaruaq	jifyjunxu'a	$x_1$ knowingly claims lie $x_2$ (du'u), false/untrue by standard/epistemology/metaphysics $x_3$
sahugımoı	jifyzanpei	$x_1$ romanticizes $x_2$ (event/state). $x_1$ views/thinks of $x_2$ in a way that is unrealistically positive or idealized.
soaoboq	jikfanta	$x_1$ prevents $x_2$ from interacting with them; $x_1$ "blocks" $x_2$.
soaopoe	jiksei	$s_1=j_1$ is aloof/alone/solitary/a hermit, separated from $s_2=j_1$.
soaogom	jiksre	$s_1$ commits faux pas (social error) $s_2$, which is wrong under conditions $s_3$ according to standard $s_4$.
soaoruo	jiktra	$x_1=t_1=j_1$ behaves/conducts themself as/in-manner $x_2=t_2$ when interacting/behaving socially with $x_3=j_2$
soaocue	jiktru	$t_1$ is an institution governing social/cooperative human behaviour $t_2$.
soaomarao	jikydansu	$d_1=s_1$ (individual, mass) social dances with $s_2$ to accompaniment/music/rhythm $d_2$.
soaolıq	jikyfetsi	$j_1=f_1$ is a female/doe of species $f_2$ evidencing feminine cultural trait(s) $f_3$ (ka); $j_1=f_1$ is feminine.
soaonaq	jikynakni	$j_1=n_1$ is a male/buck of species $n_2$ evidencing masculine cultural trait(s) $n_3$ (ka); $j_1=n_1$ is masculine.
lohacheoq	jimbo'i	$b_1$ is a metal bottle/jar/urn/flask/closable container made of metal for $b_2$ with lid $b_4$.
lohakuoq	jimbo'u	$j_1=b_1$ is a prosthetic bone made of metal, performing function $b_2$ in body $b_3$.
lohadealaq	jimdaxsna	$s_1$ is a zing/clang produced by metal $j_1=d_2=s_2$ being hit.
lohachaq	jimdei	$x_1$ is Friday of week $x_2$ on calendar $x_3$.
lohanhoq	jimsko	$j_1=s_1$ is a wire/cable of metal $j_2=s_2$
lohalaqtoaı	jimto'a	$x_{1}$ is a brassy tone with pitch $x_{2}$ with tone source $x_{3}$.
lohasaıme	jimxre	$x_1$ is an alloy including metals $x_2$
lohabaı	jimyzba	$x_1=z_1$ forges $x_2=z_2$ out of metal $x_3=z_1=j_1$
feoqmuoı	jincarna	$x_1=c_1$ revolves around $x_2=c_2$ in path $x_3=d_1$ with inside radius $x_3=d_3$ and outside radius $x_4=d_4$ towards direction $x_5=c_3$, turning angular distance / to face point $x_6=c_4$, with revolution path material / substance $x_7=d_2$.
feoqbuaı	jincla	$x_{1}$ is a long-ring with length direction  $x_{2}$ with ring material $x_{3}$ with ring inside diameter  $x_{4}$ with ring outside diameter $x_{5}$.
feoqcoetua	jinjongau	$x_1$ solders $x_2$ and $x_3$ together
feoqchea	jinmapku	$x1=d1=m1$ is a crown of material $x2=d2=m2$
feoqrıe	jinsru	$d_1=s_1$ is a ring/belt/band/girdle around/circling/ringing $s_2$ near total containment in some dimension(s).
feoqduaonam	jintitnanba	$n_1$ is a quantity of doughnut.
feoqgıemtorea	jinxabdakfu	$d_1$ is a sickle for cutting $d_2$, with blade of material $d_3$.
feoqnam	jinynanba	$n_1$ is a bagel.
jıeqmoa	jipmokca	$x_1$ is a vertex of polytope $x_2$ at locus $x_3$.
shoemshomtıe	jirfirgai	$g_1$ is a diving/dive/scuba mask covering the face of $g_2=f_2=j_1$, for use in liquid $j_2$.
shoemtua	jirgau	$x_1=g_1$ immerses $x_2=j_1$ in liquid $x_3=j_2$
shoemsıqja	jirlu'i	$l_1$ (agent) bathes $l_2=j_1$ in liquid $j_2=l_4$.
shoemtaqsıqja	jirsezlu'i	$x_{1}$ is a wash-washed-immerse with removed by washing-immersed in $x_{2}$.
shoempoamhaq	jirvi'odja	$x_1=v_1=c_1$ is preserved food/feed/nutriment pickled/immersed in $x_2=j_2$.
sıqtuapeq	jisygauple	$x_1=p_1$ is a tissue paper/toilet paper from source $x_2=p_2$ for cleaning $x_3=j_1$
mıusho	jivbi'o	$b_1=j_1$ comes to the conclusion that $j_2$ [opinion] (du'u) is true about subject/issue $j_3$ on grounds $j_4$, under conditions $b_3$.
mıutua	jivgau	$x_1$ suggests that $x_2$ think $x_3$ (assertion); $x_1$ makes $x_2$ think $x_3$ (assertion)
pueceasoqluaq	jmadaklyjvi	$j_1$ plays a game of footbag/hacky sack against $j_2$ in competition $j_3$ for gain/prize $j_4$
puecheıpıu	jmadegycalku	$c_1$ is a toenail of toe $c_2=d_1$ of body $d_3$.
pueseaq	jmagle	$g_1$ masturbates/fucks $g_2$ with her/his feet.
pueguq	jmani'a	$j_1$ is a sole (part of foot) of $j_2$.
puetıa	jmati'e	$t_1$ is a heel of $j_2$.
lımgom	jmisre	$s_1=j_1$ misunderstands fact/truth $j_2$ (du'u) about subject $j_3$, an error under conditions $s_3$ by standard $s_4$.
